id,me,tema,enunciado,alternativa_a,alternativa_b,alternativa_c,alternativa_d,correta,explicacao,justificativa_a,justificativa_b,justificativa_c,justificativa_d
sim-me2simuladosemestral250questoeshtml-12,ME2,,"Em relação aos sistemas respiratórios em anestesia, qual afirmação sobre o sistema de Mapleson D (circuito de Bain) é CORRETA:","É o sistema mais eficiente para ventilação espontânea, exigindo baixo fluxo de gás fresco","Para ventilação controlada, o fluxo de gás fresco recomendado é de 70–100 mL/kg/min para evitar reinalação",O tubo coaxial interno conduz os gases expirados e o externo conduz o gás fresco,"Não pode ser usado em pediatria || E) A válvula APL está posicionada próxima ao paciente, tornando-o ineficiente para ventilação controlada",B,"Q11 — B | O Mapleson D (Bain) é eficiente para ventilação controlada com fluxo de gás fresco ≥ 70–100 mL/kg/min. O tubo interno conduz o gás fresco; o externo, os gases expirados. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me2simuladosemestral250questoeshtml-13,ME2,,"Ao final de uma cirurgia de 4 horas com sevoflurano em circuito semifechado, a cal sodada apresenta coloração violeta intensa. O paciente acorda sem intercorrências. A cal sodada indica exaustão do absorvedor.

Ao final de uma cirurgia de 4 horas com sevoflurano em circuito semifechado, a cal sodada apresenta coloração violeta intensa. O paciente acorda sem intercorrências. A cal sodada indica exaustão do absorvedor. Em relação ao absorvedor de CO₂ exaurido, é CORRETO afirmar:","A cal sodada exaurida deve ser trocada imediatamente, pois não absorve mais CO₂ e pode levar à hipercapnia progressiva",A mudança de coloração é irreversível e a cal deve ser descartada mesmo que a cor retorne ao normal,A cal sodada exaurida aumenta a produção de Composto A pelo sevoflurano,A coloração violeta indica que a cal está no início de sua capacidade de absorção || E) A cal sodada pode ser reativada com solução de NaOH e reutilizada,A,"Q12 — A | Cal sodada exaurida não absorve CO₂, levando a hipercapnia progressiva por reinalação. A mudança de cor pode reverter ao repouso, mas a capacidade de absorção está esgotada — deve ser substituída. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me2simuladosemestral250questoeshtml-14,ME2,,"Durante o checklist pré-anestésico padronizado, qual é a sequência CORRETA de verificação do sistema de vácuo/gases medicinais?","Verificar apenas o oxigênio, pois é o único gás essencial","Confirmar pressão do O₂ no cilindro de reserva, pressão da rede central, funcionamento do alarme de baixa pressão de O₂ e presença do analisador de O₂ calibrado no circuito",Testar apenas os fluxômetros com o equipamento ligado à rede central,O checklist de equipamentos é responsabilidade da enfermagem e não do anestesiologista || E) Verificar apenas se o vaporizador está cheio e o circuito conectado ao paciente,B,"Q13 — B | O checklist pré-anestésico completo inclui: O₂ de reserva, pressão central, alarmes, analisador de O₂ calibrado, verificação do circuito e equipamentos de via aérea. É responsabilidade do anestesiologista. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me2simuladosemestral250questoeshtml-15,ME2,,"Paciente de 45 anos, 70 kg, sem comorbidades, submetido a hepatectomia direita eletiva. No intraoperatório, apresenta sangramento estimado de 900 mL. PA 95/60 mmHg, FC 110 bpm, Hb pré-operatória 13 g/dL. O cirurgião solicita transfusão de concentrado de hemácias.

Paciente de 45 anos, 70 kg, sem comorbidades, submetido a hepatectomia direita eletiva. No intraoperatório, apresenta sangramento estimado de 900 mL. PA 95/60 mmHg, FC 110 bpm, Hb pré-operatória 13 g/dL. O cirurgião solicita transfusão de concentrado de hemácias. De acordo com a estratégia restritiva de transfusão em pacientes estáveis sem doença cardíaca, o gatilho transfusional mais adequado é:",Hb < 10 g/dL em qualquer paciente cirúrgico,Hb < 7 g/dL em pacientes estáveis sem doença cardíaca isquêmica,Hb < 8 g/dL em todos os pacientes intraoperatórios,Perda de > 500 mL independentemente da hemoglobina || E) Hb < 9 g/dL em pacientes submetidos a cirurgias de grande porte,B,"Q14 — B | A estratégia restritiva (gatilho Hb < 7 g/dL) é segura em pacientes estáveis sem cardiopatia isquêmica ativa, conforme estudos TRICC e FOCUS. Pacientes com SCA têm gatilho de Hb < 8–9 g/dL. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me2simuladosemestral250questoeshtml-16,ME2,,"Sobre as diferenças entre cristaloides e coloides na reposição volêmica perioperatória, assinale a afirmação CORRETA:","O soro fisiológico (NaCl 0,9%) é o cristaloide ideal por não causar distúrbios ácido-base",O HES (amido hidroxietílico) é seguro em pacientes sépticos e está aprovado para uso irrestrito em UTI,A albumina 4–5% é o único coloide recomendado para ressuscitação em pacientes com cirrose hepática e peritonite bacteriana espontânea,"Os cristaloides balanceados (Ringer Lactato) causam mais acidose hiperclorêmica que o SF 0,9% || E) Os coloides são superiores aos cristaloides em reduzir mortalidade em sepse",C,"Q15 — C | A albumina 4–5% é o coloide de escolha para expansão volêmica em cirróticos com peritonite bacteriana espontânea (PBE), reduzindo mortalidade e síndrome hepatorrenal. HES está associado a lesão renal em sépticos (estudos VISEP, 6S). Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me2simuladosemestral250questoeshtml-17,ME2,,"Paciente de 72 anos, portador de insuficiência renal crônica (creatinina basal 2,8 mg/dL), submetido a cirurgia de aneurisma de aorta abdominal aberta. Estimativa de sangramento de 2.500 mL. O cirurgião questiona o anestesiologista sobre o uso de Cell Saver (autotransfusão intraoperatória).

Paciente de 72 anos, portador de insuficiência renal crônica (creatinina basal 2,8 mg/dL), submetido a cirurgia de aneurisma de aorta abdominal aberta. Estimativa de sangramento de 2.500 mL. O cirurgião questiona o anestesiologista sobre o uso de Cell Saver (autotransfusão intraoperatória). Qual é a principal vantagem e limitação do Cell Saver neste cenário?",Vantagem: evita completamente a necessidade de transfusão alogênica; Limitação: não pode ser usado com heparina no campo cirúrgico,"Vantagem: recupera hemácias lavadas com boa função; Limitação: não repõe fatores de coagulação e plaquetas, podendo contribuir para coagulopatia dilucional",Vantagem: elimina risco de transmissão de doenças; Limitação: contraindicado em pacientes com insuficiência renal,Vantagem: repõe hemácias e plasma simultaneamente; Limitação: alto custo || E) Vantagem: melhora a função renal por evitar hemácias alogênicas; Limitação: contraindicado em cirurgia vascular,B,"Q16 — B | O Cell Saver recupera hemácias lavadas de alta qualidade, mas remove plaquetas, fatores de coagulação e plasma. Em grandes hemorragias, deve ser complementado com PFC, plaquetas e crioprecipitado para evitar coagulopatia. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me2simuladosemestral250questoeshtml-18,ME2,,"Quanto às complicações transfusionais, qual é a causa mais comum de mortalidade relacionada à transfusão de hemocomponentes nos EUA segundo estudos recentes?",Incompatibilidade ABO por erro de identificação,Lesão pulmonar aguda relacionada à transfusão (TRALI),Sobrecarga circulatória associada à transfusão (TACO),Transmissão de HIV || E) Reação hemolítica aguda,C,"Q17 — C | O TACO (sobrecarga circulatória associada à transfusão) é atualmente a principal causa de morte relacionada a transfusão nos EUA, especialmente em idosos e cardiopatas. TRALI é a 2ª causa. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me2simuladosemestral250questoeshtml-19,ME2,,"Paciente de 38 anos, politraumatizado, vítima de acidente automobilístico. Admitido com PA 70/40 mmHg, FC 140 bpm, Hb 6,2 g/dL. Já recebeu 8 unidades de concentrado de hemácias e 4 unidades de plasma fresco congelado. O coagulograma mostra: TP 40 s (controle 12 s), TTPA > 120 s, fibrinogênio 80 mg/dL, plaquetas 60.000/mm³.

Paciente de 38 anos, politraumatizado, vítima de acidente automobilístico. Admitido com PA 70/40 mmHg, FC 140 bpm, Hb 6,2 g/dL. Já recebeu 8 unidades de concentrado de hemácias e 4 unidades de plasma fresco congelado. O coagulograma mostra: TP 40 s (controle 12 s), TTPA > 120 s, fibrinogênio 80 mg/dL, plaquetas 60.000/mm³. A conduta prioritária em relação à coagulopatia é:",Transfundir mais 4 unidades de concentrado de hemácias antes de corrigir a coagulopatia,"Administrar crioprecipitado para repor fibrinogênio e fator VIII, e plaquetas para atingir > 100.000/mm³ no trauma grave",Aguardar estabilização cirúrgica antes de tratar a coagulopatia,Administrar protamina para reverter a heparina endógena liberada no trauma || E) Administrar vitamina K 10 mg IV,B,Q18 — B | Em coagulopatia traumática grave com fibrinogênio 100.000/mm³ no trauma grave e > 50.000/mm³ em sangramento ativo geral. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me2simuladosemestral250questoeshtml-2,ME2,,"A capnografia (ETCO₂) é um monitor obrigatório durante anestesia geral. Em relação à interpretação da curva capnográfica, assinale a alternativa CORRETA:",A fase I da curva corresponde ao gás alveolar rico em CO₂,A inclinação ascendente abrupta da fase III indica mistura de espaço morto com ar alveolar,O valor de ETCO₂ é sempre 2–5 mmHg menor que a PaCO₂ em pulmões saudáveis,"Uma elevação progressiva da linha de base do CO₂ indica hiperventilação || E) O padrão ""dente de tubarão"" é normal na ventilação espontânea",C,Q1 — C | O ETCO₂ é ~2–5 mmHg menor que a PaCO₂ por efeito do espaço morto fisiológico. As outras opções descrevem interpretações incorretas da curva capnográfica. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me2simuladosemestral250questoeshtml-20,ME2,,"Sobre o plasma fresco congelado (PFC) na prática anestésica, é CORRETO afirmar:",O PFC é indicado rotineiramente para expansão volêmica em cirurgias de grande porte,"O PFC contém todos os fatores de coagulação e é indicado para coagulopatia de consumo, deficiência de múltiplos fatores e reversão de anticoagulantes orais quando não há concentrado de complexo protrombínico disponível",O PFC pode ser administrado sem necessidade de compatibilidade ABO,A dose habitual de PFC é de 1 unidade para cada 2 unidades de concentrado de hemácias || E) O PFC é o tratamento de escolha para hemofilia A,B,"Q19 — B | PFC contém todos os fatores de coagulação lábeis (V e VIII) e estáveis; é indicado para coagulopatia de múltiplos fatores, reversão de warfarina (quando CCP indisponível) e coagulopatia dilucional. Requer tipagem ABO. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me2simuladosemestral250questoeshtml-21,ME2,,"Paciente de 55 anos, pesando 80 kg, submetido a gastrectomia total laparoscópica. No pós-operatório imediato na RPA, apresenta PA 80/50 mmHg, FC 125 bpm, débito urinário de 15 mL/h na última hora, extremidades frias e pálidas. O Hb pós-operatório é de 9,5 g/dL.

Paciente de 55 anos, pesando 80 kg, submetido a gastrectomia total laparoscópica. No pós-operatório imediato na RPA, apresenta PA 80/50 mmHg, FC 125 bpm, débito urinário de 15 mL/h na última hora, extremidades frias e pálidas. O Hb pós-operatório é de 9,5 g/dL. Qual é a prioridade na ressuscitação volêmica deste paciente?",Transfundir concentrado de hemácias para Hb ≥ 10 g/dL,Administrar cristaloide balanceado em bolus (250–500 mL) e reavaliação dinâmica de responsividade a fluidos; investigar causas cirúrgicas de sangramento,Iniciar noradrenalina imediatamente para manter PAM > 65 mmHg,Administrar albumina 20% para expansão oncótica || E) Aguardar 4 horas e repetir o hemograma antes de qualquer intervenção,B,"Q20 — B | Choque pós-operatório exige ressuscitação volêmica guiada com cristaloide balanceado e avaliação da responsividade a fluidos antes de iniciar vasopressores. A Hb 9,5 g/dL não justifica transfusão imediata; investigar sangramento cirúrgico é prioritário. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me2simuladosemestral250questoeshtml-22,ME2,,"Gasometria arterial intraoperatória de paciente em ventilação mecânica: pH 7,22 / PaCO₂ 38 mmHg / HCO₃⁻ 15 mEq/L / BE –11 / PaO₂ 285 mmHg (FiO₂ 0,6). Lactato arterial: 4,8 mmol/L.

Gasometria arterial intraoperatória de paciente em ventilação mecânica: pH 7,22 / PaCO₂ 38 mmHg / HCO₃⁻ 15 mEq/L / BE –11 / PaO₂ 285 mmHg (FiO₂ 0,6). Lactato arterial: 4,8 mmol/L. A interpretação correta e a causa mais provável são:",Acidose respiratória aguda por hipoventilação,Acidose metabólica com ânion gap aumentado — hipoperfusão tecidual (acidose lática),Acidose metabólica com ânion gap normal — perda de bicarbonato,Alcalose metabólica compensada por hipoventilação || E) Distúrbio misto: acidose respiratória + acidose metabólica,B,"Q21 — B | pH 7,22 com HCO₃⁻ baixo = acidose metabólica. AG = 138 – (110 + 15) = 13 mEq/L (supondo Cl⁻ não informado; com lactato 4,8 = AG elevado). Lactato 4,8 confirma acidose lática por hipoperfusão. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me2simuladosemestral250questoeshtml-23,ME2,,"Sobre o cálculo do ânion gap (AG), qual afirmação é CORRETA:",AG = Na⁺ – (Cl⁻ + HCO₃⁻); valor normal: 8–12 mEq/L; a hipoalbuminemia não interfere no AG,"AG = Na⁺ – (Cl⁻ + HCO₃⁻); valor normal: 8–12 mEq/L; cada 1 g/dL de redução na albumina reduz o AG em ~2,5 mEq/L",AG = Na⁺ + K⁺ – (Cl⁻ + HCO₃⁻); valor normal: 16–20 mEq/L,O AG elevado indica sempre perda de bicarbonato pelo trato gastrointestinal || E) A insuficiência renal causa acidose metabólica com AG normal,B,"Q22 — B | A fórmula correta é AG = Na⁺ – (Cl⁻ + HCO₃⁻), normal 8–12 mEq/L. A hipoalbuminemia reduz o AG (correção: AG corrigido = AG + 2,5 × [4 – albumina]). Cada 1 g/dL de queda de albumina reduz AG em ~2,5 mEq/L. Alternativa E preservada junto da D para compatibilidade.",,,,
